name,mgmt_ip,device_type,vendor,model,credential_profile,port
SH-MH-501-J08U43-H3CS6850-YL0-IntCPU-08,10.254.136.73,switch,h3c,S6850,default,22
SH-MH-501-F07U43-H3CS6850-YL0-IntCPU-09,10.254.136.74,switch,h3c,S6850,default,22
SH-MH-501-M09U43-H3CS6850-YL0-IntCPU-10,10.254.136.75,switch,h3c,S6850,default,22
SH-MH-301-A01U42-H3CS6850-YL0-IntCPU-11,10.254.136.199,switch,h3c,S6850,default,22
SH-MH-301-A02U42-H3CS6850-YL0-IntCPU-12,10.254.136.200,switch,h3c,S6850,default,22
SH-MH-301-A04U44-H3CS6850-YL0-IntCPU-13,10.254.136.201,switch,h3c,S6850,default,22
SH-MH-301-A05U44-H3CS6850-YL0-IntCPU-14,10.254.136.202,switch,h3c,S6850,default,22
SH-MH-301-B01U42-H3CS6850-YL0-IntCPU-15,10.254.136.203,switch,h3c,S6850,default,22
SH-MH-301-B02U42-H3CS6850-YL0-IntCPU-16,10.254.136.204,switch,h3c,S6850,default,22
SH-MH-301-B05U44-H3CS6850-YL0-IntCPU-17,10.254.136.205,switch,h3c,S6850,default,22
SH-MH-301-B06U44-H3CS6850-YL0-IntCPU-18,10.254.136.206,switch,h3c,S6850,default,22
SH-MH-603-A04U44-H3CS6850-YL0-IntCPU-19,10.254.136.207,switch,h3c,S6850,default,22
SH-MH-603-A05U44-H3CS6850-YL0-IntCPU-20,10.254.136.208,switch,h3c,S6850,default,22
SH-MH-603-A07U44-H3CS6850-YL0-IntCPU-21,10.254.136.209,switch,h3c,S6850,default,22
SH-MH-603-A08U44-H3CS6850-YL0-IntCPU-22,10.254.136.210,switch,h3c,S6850,default,22
SH-MH-603-A10U44-H3CS6850-YL0-IntCPU-23,10.254.136.241,switch,h3c,S6850,default,22
SH-MH-603-A11U39-H3CS6850-YL0-IntCPU-24,10.254.136.242,switch,h3c,S6850,default,22
SH-MH-603-A12U39-H3CS6850-YL0-IntCPU-25,10.254.136.243,switch,h3c,S6850,default,22
SH-MH-603-A13U44-H3CS6850-YL0-IntCPU-26,10.254.136.244,switch,h3c,S6850,default,22
SH-MH-601-B08U45-H3CS6850-YL0-OSS-01,10.254.136.38,switch,h3c,S6850,default,22
SH-MH-601-B11U45-H3CS6850-YL0-OSS-02,10.254.136.39,switch,h3c,S6850,default,22
SH-MH-301-A04U42-H3CS6850-YL0-OSS-03,10.254.136.149,switch,h3c,S6850,default,22
SH-MH-301-A05U42-H3CS6850-YL0-OSS-04,10.254.136.150,switch,h3c,S6850,default,22
SH-MH-201-D16U37-H3CS9820-YL1-03001,10.254.128.4,switch,h3c,S9820,default,22
SH-MH-201-D13U37-H3CS9820-YL1-03002,10.254.128.5,switch,h3c,S9820,default,22
SH-MH-201-D15U37-H3CS9820-YL1-03003,10.254.128.6,switch,h3c,S9820,default,22
SH-MH-201-D14U37-H3CS9820-YL1-03004,10.254.128.7,switch,h3c,S9820,default,22
SH-MH-201-A29U37-H3CS9820-YL1-03005,10.254.128.8,switch,h3c,S9820,default,22
SH-MH-201-A02U37-H3CS9820-YL1-03006,10.254.128.9,switch,h3c,S9820,default,22
SH-MH-201-A30U37-H3CS9820-YL1-03007,10.254.128.10,switch,h3c,S9820,default,22
SH-MH-201-A01U37-H3CS9820-YL1-03008,10.254.128.11,switch,h3c,S9820,default,22
SH-MH-201-E15U37-H3CS9820-YL1-04001,10.254.128.12,switch,h3c,S9820,default,22
SH-MH-201-E14U37-H3CS9820-YL1-04002,10.254.128.13,switch,h3c,S9820,default,22
SH-MH-201-E16U37-H3CS9820-YL1-04003,10.254.128.14,switch,h3c,S9820,default,22
SH-MH-201-E13U37-H3CS9820-YL1-04004,10.254.128.15,switch,h3c,S9820,default,22
SH-MH-201-B29U37-H3CS9820-YL1-04005,10.254.128.16,switch,h3c,S9820,default,22
SH-MH-201-B02U37-H3CS9820-YL1-04006,10.254.128.17,switch,h3c,S9820,default,22
SH-MH-201-B30U37-H3CS9820-YL1-04007,10.254.128.18,switch,h3c,S9820,default,22
SH-MH-201-B01U37-H3CS9820-YL1-04008,10.254.128.19,switch,h3c,S9820,default,22
SH-MH-201-D16U41-H3CS9820-YL1-05001,10.254.128.20,switch,h3c,S9820,default,22
SH-MH-201-D13U41-H3CS9820-YL1-05002,10.254.128.21,switch,h3c,S9820,default,22
SH-MH-201-D15U41-H3CS9820-YL1-05003,10.254.128.22,switch,h3c,S9820,default,22
SH-MH-201-D14U41-H3CS9820-YL1-05004,10.254.128.23,switch,h3c,S9820,default,22
SH-MH-201-A29U41-H3CS9820-YL1-05005,10.254.128.24,switch,h3c,S9820,default,22
SH-MH-201-A02U41-H3CS9820-YL1-05006,10.254.128.25,switch,h3c,S9820,default,22
SH-MH-201-A30U41-H3CS9820-YL1-05007,10.254.128.26,switch,h3c,S9820,default,22
SH-MH-201-A01U41-H3CS9820-YL1-05008,10.254.128.27,switch,h3c,S9820,default,22
SH-MH-603-A01U40-RGS6990-G0-B01008,10.252.241.17,switch,ruijie,S6990,default,22
SH-MH-603-A24U40-RGS6990-G0-B02008,10.252.240.201,switch,ruijie,S6990,default,22
SH-MH-603-F11U40-RGS6990-G0-B03008,10.252.240.202,switch,ruijie,S6990,default,22
SH-MH-603-F12U40-RGS6990-G0-B04008,10.252.240.203,switch,ruijie,S6990,default,22
SH-MH-603-F13U40-RGS6990-G0-B05008,10.252.240.204,switch,ruijie,S6990,default,22
SH-MH-603-F14U40-RGS6990-G0-B06008,10.252.240.205,switch,ruijie,S6990,default,22
SH-MH-603-G14U40-RGS6990-G0-B07008,10.252.240.206,switch,ruijie,S6990,default,22
SH-MH-603-G15U40-RGS6990-G0-B08008,10.252.240.207,switch,ruijie,S6990,default,22
SH-MH-603-B01U40-RGS6990-G0-B01009,10.252.240.208,switch,ruijie,S6990,default,22
SH-MH-603-B02U40-RGS6990-G0-B02009,10.252.240.209,switch,ruijie,S6990,default,22
SH-MH-603-B25U40-RGS6990-G0-B03009,10.252.240.210,switch,ruijie,S6990,default,22
SH-MH-603-B26U40-RGS6990-G0-B04009,10.252.240.211,switch,ruijie,S6990,default,22
SH-MH-603-C01U40-RGS6990-G0-B05009,10.252.240.212,switch,ruijie,S6990,default,22
SH-MH-603-C24U40-RGS6990-G0-B06009,10.252.240.213,switch,ruijie,S6990,default,22
SH-MH-603-H15U40-RGS6990-G0-B07009,10.252.240.214,switch,ruijie,S6990,default,22
SH-MH-603-H16U40-RGS6990-G0-B08009,10.252.240.215,switch,ruijie,S6990,default,22
SH-MH-603-D01U40-RGS6990-G0-B01010,10.252.240.216,switch,ruijie,S6990,default,22
SH-MH-603-D02U40-RGS6990-G0-B02010,10.252.240.217,switch,ruijie,S6990,default,22
SH-MH-603-D25U40-RGS6990-G0-B03010,10.252.240.218,switch,ruijie,S6990,default,22
SH-MH-603-D26U40-RGS6990-G0-B04010,10.252.240.219,switch,ruijie,S6990,default,22
SH-MH-603-I14U40-RGS6990-G0-B05010,10.252.240.220,switch,ruijie,S6990,default,22
SH-MH-603-I15U40-RGS6990-G0-B06010,10.252.240.221,switch,ruijie,S6990,default,22
SH-MH-603-I16U40-RGS6990-G0-B07010,10.252.240.222,switch,ruijie,S6990,default,22
SH-MH-603-I19U40-RGS6990-G0-B08010,10.252.240.223,switch,ruijie,S6990,default,22
SH-MH-604-A01U40-RGS6990-G0-B01011,10.252.240.224,switch,ruijie,S6990,default,22
SH-MH-604-A02U40-RGS6990-G0-B02011,10.252.240.225,switch,ruijie,S6990,default,22
SH-MH-604-A25U40-RGS6990-G0-B03011,10.252.240.226,switch,ruijie,S6990,default,22
SH-MH-604-A26U40-RGS6990-G0-B04011,10.252.240.227,switch,ruijie,S6990,default,22
SH-MH-604-E14U40-RGS6990-G0-B05011,10.252.240.228,switch,ruijie,S6990,default,22
SH-MH-604-E15U40-RGS6990-G0-B06011,10.252.240.229,switch,ruijie,S6990,default,22
SH-MH-604-B01U40-RGS6990-G0-B07011,10.252.240.230,switch,ruijie,S6990,default,22
SH-MH-604-B24U40-RGS6990-G0-B08011,10.252.240.231,switch,ruijie,S6990,default,22
SH-MH-604-F15U40-RGS6990-G0-B01012,10.252.240.232,switch,ruijie,S6990,default,22
SH-MH-604-F16U40-RGS6990-G0-B02012,10.252.240.237,switch,ruijie,S6990,default,22
SH-MH-604-F14U40-RGS6990-G0-B03012,10.252.240.238,switch,ruijie,S6990,default,22
SH-MH-604-F19U40-RGS6990-G0-B04012,10.252.240.239,switch,ruijie,S6990,default,22
SH-MH-604-C01U40-RGS6990-G0-B05012,10.252.241.18,switch,ruijie,S6990,default,22
SH-MH-604-C02U40-RGS6990-G0-B06012,10.252.240.241,switch,ruijie,S6990,default,22
SH-MH-604-C25U40-RGS6990-G0-B07012,10.252.240.242,switch,ruijie,S6990,default,22
SH-MH-604-C26U40-RGS6990-G0-B08012,10.252.240.243,switch,ruijie,S6990,default,22
SH-MH-603-C12U40-H3CS9825-GL0-09423,10.252.240.244,switch,h3c,S9825,default,22
SH-MH-603-C13U40-H3CS9825-GL0-09424,10.252.240.245,switch,h3c,S9825,default,22
SH-MH-603-H01U40-H3CS9825-GL0-09425,10.252.240.246,switch,h3c,S9825,default,22
SH-MH-604-B13U40-H3CS9825-GL0-09426,10.252.240.247,switch,h3c,S9825,default,22
SH-MH-604-F30U40-H3CS9825-GL0-09427,10.252.240.248,switch,h3c,S9825,default,22
SH-MH-603-A11U43-H3C6850-YL0-12029,10.252.240.249,switch,h3c,S6850,default,22
SH-MH-603-A12U43-H3C6850-YL0-12030,10.252.240.250,switch,h3c,S6850,default,22
SH-MH-603-B14U43-H3C6850-YL0-12031,10.252.240.251,switch,h3c,S6850,default,22
SH-MH-603-B15U43-H3C6850-YL0-12032,10.252.240.252,switch,h3c,S6850,default,22
SH-MH-603-C14U43-H3C6850-YL0-12033,10.252.240.253,switch,h3c,S6850,default,22
SH-MH-603-C15U43-H3C6850-YL0-12034,10.252.240.254,switch,h3c,S6850,default,22
SH-MH-603-I01U43-H3C6850-YL0-12035,10.252.241.2,switch,h3c,S6850,default,22
SH-MH-603-I02U43-H3C6850-YL0-12036,10.252.241.3,switch,h3c,S6850,default,22
SH-MH-603-D14U43-H3C6850-YL0-12037,10.252.241.4,switch,h3c,S6850,default,22
SH-MH-603-D15U43-H3C6850-YL0-12038,10.252.241.5,switch,h3c,S6850,default,22
SH-MH-604-A14U43-H3C6850-YL0-12039,10.252.241.6,switch,h3c,S6850,default,22
SH-MH-604-A15U43-H3C6850-YL0-12040,10.252.241.7,switch,h3c,S6850,default,22
SH-MH-604-F01U43-H3C6850-YL0-12041,10.252.241.8,switch,h3c,S6850,default,22
SH-MH-604-F02U43-H3C6850-YL0-12042,10.252.241.9,switch,h3c,S6850,default,22
SH-MH-604-G01U43-H3C6850-YL0-12043,10.252.241.10,switch,h3c,S6850,default,22
SH-MH-604-G02U43-H3C6850-YL0-12044,10.252.241.11,switch,h3c,S6850,default,22
SH-MH-603-A12U45-RG6000C-M0-14019,10.252.241.12,switch,ruijie,S6000C,default,22
SH-MH-603-B14U45-RG6000C-M0-14020,10.252.241.13,switch,ruijie,S6000C,default,22
SH-MH-603-C14U45-RG6000C-M0-14021,10.252.241.14,switch,ruijie,S6000C,default,22
SH-MH-603-I01U45-RG6000C-M0-14022,10.252.241.15,switch,ruijie,S6000C,default,22
SH-MH-603-D14U45-RG6000C-M0-14023,10.252.241.16,switch,ruijie,S6000C,default,22
SH-MH-604-F01U45-RG6000C-M0-14024,10.252.240.233,switch,ruijie,S6000C,default,22
SH-MH-604-F30U45-RG6000C-M0-14025,10.252.240.234,switch,ruijie,S6000C,default,22
SH-MH-604-B12U38-RG6000C-M0-14026,10.252.240.235,switch,ruijie,S6000C,default,22
SH-MH-604-B13U45-RG6000C-M0-14027,10.252.240.236,switch,ruijie,S6000C,default,22
SH-MH-201-B16U7-RGS6990-G0-B01013,10.252.241.19,switch,ruijie,S6990,default,22
SH-MH-201-B16U13-RGS6990-G0-B02013,10.252.241.20,switch,ruijie,S6990,default,22
SH-MH-201-B16U19-RGS6990-G0-B03013,10.252.241.21,switch,ruijie,S6990,default,22
SH-MH-201-C14U7-RGS6990-G0-B04013,10.252.241.22,switch,ruijie,S6990,default,22
SH-MH-201-C14U13-RGS6990-G0-B05013,10.252.241.23,switch,ruijie,S6990,default,22
SH-MH-201-C14U19-RGS6990-G0-B06013,10.252.241.24,switch,ruijie,S6990,default,22
SH-MH-201-F01U7-RGS6990-G0-B07013,10.252.241.25,switch,ruijie,S6990,default,22
SH-MH-201-F01U13-RGS6990-G0-B08013,10.252.241.26,switch,ruijie,S6990,default,22
SH-MH-201-C14U25-H3CS9825-GL0-09428,10.252.241.27,switch,h3c,S9825,default,22
SH-MH-201-C14U31-H3C6850-YL0-14045,10.252.241.29,switch,h3c,S6850,default,22
SH-MH-201-F01U31-H3C6850-YL0-14046,10.252.241.30,switch,h3c,S6850,default,22
SH-MH-201-C14U37-H3C6850-YL0-14047,10.252.241.31,switch,h3c,S6850,default,22
SH-MH-201-F01U37-H3C6850-YL0-14048,10.252.241.32,switch,h3c,S6850,default,22
SH-MH-201-C14U46-RG6000C-M0-14028,10.252.241.33,switch,ruijie,S6000C,default,22
SH-MH-201-F01U46-RG6000C-M0-14029,10.252.241.34,switch,ruijie,S6000C,default,22
SH-MH-601-A05U4-H3CM9K-Ext-FW-16001,10.252.81.73,firewall,h3c,M9K,default,22
SH-MH-601-H04U4-H3CM9K-Ext-FW-16002,10.252.81.74,firewall,h3c,M9K,default,22
SH-MH-601-A04U4-H3CM9K-Int-FW-15001,10.252.81.69,firewall,h3c,M9K,default,22
SH-MH-601-H03U4-H3CM9K-Int-FW-15002,10.252.81.70,firewall,h3c,M9K,default,22
SH-MH-601-A04U38-H3CF1000-Sec-FW-17001,10.252.81.78,firewall,h3c,F1000,default,22
SH-MH-601-A02U10-H3CF1000-Sec-FW-17002,10.252.81.75,firewall,h3c,F1000,default,22
SH-MH-103-H30U33-RGS6990-beijian-2,10.252.240.199,switch,ruijie,S6990,default,22
SH-MH-103-A01U44-H3C-YL0-GPU-BMS-12049,10.252.241.35,switch,h3c,S9820,default,22
SH-MH-103-A02U44-H3C-YL0-GPU-BMS-12050,10.252.241.36,switch,h3c,S9820,default,22
SH-MH-501-K01U12-RGS6990-beijian-3,10.254.136.148,switch,ruijie,S6990,default,22
SH-MH-501-J01U12-RGS6990-beijian-4,10.254.136.147,switch,ruijie,S6990,default,22
SH-MH-401-D09U23-RGS6980-beijian-1,10.252.81.254,switch,ruijie,S6980,default,22
SH-MH-301-B24U33-H3CS6850-beijian-1,10.254.137.254,switch,h3c,S6850,default,22
SH-MH-601-M02U12-H3CS9820-8C-beijian-1,10.252.81.253,switch,h3c,S9820,default,22
SH-MH-201-B16U31-H3CS9820-8C-beijian-2,10.252.241.254,switch,h3c,S9820,default,22
SH-MH-301-B24U23-H3CS9825-beijian-2,10.254.137.38,switch,h3c,S9825,default,22
SH-MH-501-D09U45-H3CS6850-YL0-HPC-33,10.254.137.34,switch,h3c,S6850,default,22
SH-MH-501-K09U45-H3CS6850-YL0-HPC-34,10.254.137.35,switch,h3c,S6850,default,22
SH-MH-601-D09U45-H3CS6850-YL0-HPC-35,10.254.137.36,switch,h3c,S6850,default,22
SH-MH-601-K09U45-H3CS6850-YL0-HPC-36,10.254.137.37,switch,h3c,S6850,default,22
SH-MH-103-C13U33-RGS6990-beijian-1,10.252.240.198,switch,ruijie,S6990,default,22
